id,fdc_id,nutrient_id,amount
2202994,320126,1304,0.053
2203010,320126,1278,0
2203028,320126,1261,0.021
2202987,320126,1265,0.507
2202982,320126,1264,0.181
2202995,320126,1311,0.007
2203016,320126,1334,0
2203017,320126,2021,0
2203005,320126,1313,0.001
2203032,320126,1258,1.1
2203044,320127,1214,0.28
2203034,320127,1222,0.11
2203041,320127,1228,0
2203048,320127,1227,0.19
2203052,320127,1219,0.21
2203037,320127,1232,0.04
2203050,320127,1210,0.04
2203043,320127,1213,0.32
2203042,320127,1212,0.16
2203046,320127,1217,0.15
2203049,320127,1211,0.16
2203045,320127,1215,0.08
2203040,320127,1221,0.1
2203047,320127,1226,0.33
2203051,320127,1218,0.16
2203038,320127,1224,0.74
2203036,320127,1223,0.28
2203035,320127,1220,0.13
2203039,320127,1225,0.06
2203055,320128,1051,89.3
2203054,320128,1004,1.85
2203056,320128,1002,0.52
2203053,320128,1007,0.83
2203058,320129,1111,0
2203059,320129,1112,1.6
2203057,320129,1113,0
2203060,320130,1103,3
2203069,320131,1095,0.46
2203067,320131,1092,165
2203063,320131,1089,0
2203061,320131,1087,127
2203065,320131,1101,0.003
2203064,320131,1090,11.7
2203062,320131,1098,0.005
2203066,320131,1091,104
2203068,320131,1093,41
2203070,320132,1177,0
2203071,320133,1167,0.12
2203072,320134,1103,3
2203073,320135,1253,8
2203078,320136,1014,0
2203077,320136,1013,4.78
2203075,320136,1075,0
2203076,320136,1011,0
2203079,320136,1010,0
2203074,320136,1012,0
2203080,320137,1165,0.063
2203081,320138,1178,0.6
2203082,320139,1166,0.142
2203083,320140,1175,0.059
2203084,320141,1105,115
2203085,320142,1100,32.1
2203141,320145,1257,0.08
2203103,320145,1311,0.008
2203123,320145,1305,0
2203110,320145,1267,0.002
2203127,320145,1280,0.001
2203114,320145,1405,0
2203122,320145,2014,0
2203140,320145,1258,1.25
2203088,320145,1263,0.063
2203126,320145,1411,0.001
2203092,320145,1281,0.003
2203090,320145,1264,0.2
2203097,320145,1303,0.005
2203136,320145,1261,0.022
2203132,320145,1259,0.043
2203125,320145,2021,0
2203093,320145,1299,0.02
2203113,320145,1313,0
2203099,320145,1323,0.003
2203104,320145,1316,0.053
2203096,320145,1314,0.028
2203115,320145,1414,0
2203121,320145,2015,0
2203091,320145,2009,0.015
2203105,320145,1306,0.012
2203118,320145,1278,0
2203134,320145,1260,0.035
2203086,320145,1262,0.052
2203130,320145,1301,0.001
2203137,320145,2005,0
2203101,320145,1315,0.351
2203095,320145,1265,0.614
2203108,320145,2019,0
2203128,320145,1272,0
2203131,320145,1312,0
2203089,320145,2008,0.001
2203109,320145,1276,0
2203112,320145,2013,0
2203087,320145,1335,0
2203133,320145,2003,0
2203135,320145,2004,0
2203116,320145,1406,0.002
2203106,320145,1321,0.001
2203100,320145,1266,0.184
2203117,320145,1271,0.003
2203111,320145,2012,0.002
2203119,320145,2006,0
2203129,320145,2007,0
2203102,320145,1304,0.057
2203120,320145,1273,0.001
2203124,320145,1334,0
2203098,320145,1300,0.01
2203139,320145,1293,0.07
2203094,320145,1333,0
2203107,320145,1404,0.006
2203138,320145,1292,0.4
2203151,320146,1213,0.33
2203143,320146,1220,0.12
2203146,320146,1224,0.82
2203142,320146,1222,0.11
2203148,320146,1221,0.1
2203155,320146,1226,0.35
2203156,320146,1227,0.2
2203159,320146,1218,0.16
2203160,320146,1219,0.22
2203145,320146,1232,0.03
2203153,320146,1215,0.09
2203154,320146,1217,0.16
2203157,320146,1211,0.17
2203152,320146,1214,0.27
2203144,320146,1223,0.31
2203158,320146,1210,0.04
2203147,320146,1225,0.06
2203150,320146,1212,0.17
2203149,320146,1228,0
2203162,320147,1004,2.06
2203163,320147,1051,89.4
2203161,320147,1007,1.02
2203164,320147,1002,0.51
2203165,320148,1113,0
2203166,320148,1111,0
2203167,320148,1112,0.8
2203168,320149,1103,0
2203174,320150,1160,0
2203173,320150,1161,0
2203172,320150,1159,1
2203169,320150,1108,0
2203175,320150,1121,0
2203180,320150,1119,0
2203178,320150,2028,2
2203176,320150,1107,2
2203171,320150,1120,0
2203179,320150,2029,0
2203170,320150,2032,0
2203177,320150,1122,0
2203181,320151,1109,0.02
2203183,320151,1125,0
2203185,320151,1127,0
2203186,320151,1131,0
2203187,320151,1126,0
2203184,320151,1129,0
2203188,320151,1130,0
2203182,320151,1128,0
2203195,320152,1180,18.4
2203191,320152,1197,10.8
2203190,320152,1194,3.5
2203192,320152,1196,1.7
2203193,320152,1195,1.1
2203194,320152,1199,1.2
2203189,320152,1198,0.8
2203200,320153,1101,0.003
2203204,320153,1095,0.41
2203201,320153,1091,101
2203202,320153,1092,149
2203197,320153,1098,0.006
2203199,320153,1090,12.2
2203198,320153,1089,0
2203196,320153,1087,125
2203203,320153,1093,37
2203205,320154,1177,0
2203206,320155,1167,0.12
2203207,320156,1103,0
2203208,320157,1253,8
2203214,320158,1010,0
2203211,320158,1011,0
2203213,320158,1014,0
2203209,320158,1012,0
2203212,320158,1013,4.75
2203210,320158,1075,0
2203215,320159,1165,0.059
2203216,320160,1178,0.65
2203217,320161,1166,0.135
2203218,320162,1175,0.058
2203219,320163,1105,56
2203220,320164,1100,36.2
2203224,320167,1002,0.52
2203222,320167,1004,1.9
2203223,320167,1051,88.6
2203221,320167,1007,0.69
2203227,320168,1112,1.2
2203225,320168,1113,0
2203226,320168,1111,0
2203228,320169,1253,8
2203229,320170,1253,8
2203230,320171,1100,40.3
2203232,320174,1004,1.9
2203231,320174,1007,0.97
2203234,320174,1002,0.52
2203233,320174,1051,89
2203237,320175,1112,1.3
2203236,320175,1111,0
2203235,320175,1113,0
2203238,320176,1253,8
2203239,320177,1100,31.4
2203240,320178,1100,31.8
2203242,320181,1004,1.97
2203243,320181,1051,88
2203244,320181,1002,0.58
2203241,320181,1007,0.88
2203247,320182,1112,1
2203245,320182,1113,0
2203246,320182,1111,0
2203248,320183,1253,8
2203249,320184,1100,33.1
2203252,320187,1051,89
2203253,320187,1002,0.52
2203250,320187,1007,0.64
2203251,320187,1004,1.96
2203256,320188,1112,1
2203254,320188,1113,0
2203255,320188,1111,0
2203257,320189,1253,8
2203258,320190,1100,58.5
2203262,320193,1002,0.5
2203261,320193,1051,88.8
2203260,320193,1004,1.87
2203259,320193,1007,1.1
2203263,320194,1113,0
2203264,320194,1111,0
2203265,320194,1112,1.1
2203266,320195,1253,8
2203267,320196,1100,33
2203268,320199,1007,0.62
2203271,320199,1002,0.51
2203270,320199,1051,89.5
2203269,320199,1004,1.92
2203274,320200,1112,1.1
2203272,320200,1113,0
2203273,320200,1111,0
2203275,320201,1253,8
2203276,320202,1100,39.3
2203278,320205,1004,1.81
2203279,320205,1051,89.2
2203280,320205,1002,0.47
2203277,320205,1007,0.72
2203282,320206,1111,0
2203281,320206,1113,0
2203283,320206,1112,1.1
2203284,320207,1253,7
2203285,320208,1100,103
2203286,320209,1100,102
2203340,320212,1293,0.06
2203341,320212,1258,0.96
2203339,320212,1292,0.36
2203342,320212,1257,0.07
2203338,320212,2005,0
2203329,320212,1272,0
2203322,320212,2015,0
2203314,320212,1313,0.001
2203316,320212,1414,0
2203318,320212,1271,0.002
2203299,320212,1300,0.009
2203290,320212,2008,0.001
2203289,320212,1263,0.049
2203310,320212,1276,0
2203327,320212,1411,0.001
2203334,320212,2003,0
2203304,320212,1311,0.008
2203305,320212,1316,0.052
2203337,320212,1261,0.018
2203307,320212,1321,0
2203324,320212,1305,0
2203331,320212,1301,0
2203323,320212,2014,0
2203321,320212,1273,0.001
2203326,320212,2021,0
2203336,320212,2004,0
2203303,320212,1304,0.054
2203306,320212,1306,0.009
2203332,320212,1312,0
2203302,320212,1315,0.325
2203309,320212,2019,0
2203296,320212,1265,0.438
2203313,320212,2013,0
2203287,320212,1262,0.041
2203312,320212,2012,0.003
2203325,320212,1334,0
2203300,320212,1323,0.002
2203295,320212,1333,0
2203319,320212,1278,0
2203333,320212,1259,0.033
2203297,320212,1314,0.02
2203294,320212,1299,0.017
2203315,320212,1405,0
2203317,320212,1406,0.002
2203301,320212,1266,0.171
2203292,320212,2009,0.012
2203288,320212,1335,0
2203335,320212,1260,0.026
2203330,320212,2007,0
2203328,320212,1280,0.001
2203320,320212,2006,0
2203311,320212,1267,0.002
2203291,320212,1264,0.158
2203293,320212,1281,0.002
2203298,320212,1303,0.005
2203308,320212,1404,0.005
2203343,320213,1222,0.12
2203351,320213,1212,0.19
2203356,320213,1226,0.35
2203359,320213,1210,0.04
2203348,320213,1225,0.07
2203355,320213,1217,0.18
2203352,320213,1213,0.35
2203345,320213,1223,0.32
2203347,320213,1224,0.86
2203361,320213,1219,0.24
2203344,320213,1220,0.13
2203357,320213,1227,0.21
2203346,320213,1232,0.03
2203360,320213,1218,0.18
2203353,320213,1214,0.27
2203358,320213,1211,0.18
2203350,320213,1228,0
2203349,320213,1221,0.11
2203354,320213,1215,0.1
2203363,320214,1004,1.68
2203364,320214,1051,89.4
2203365,320214,1002,0.52
2203362,320214,1007,0.72
2203366,320215,1113,0
2203368,320215,1112,1.2
2203367,320215,1111,0
2203369,320216,1103,3.9
2203376,320217,1092,152
2203374,320217,1101,0
2203377,320217,1093,37
2203378,320217,1095,0.42
2203371,320217,1098,0
2203373,320217,1090,11.8
2203372,320217,1089,0
2203375,320217,1091,101
2203370,320217,1087,121
2203379,320218,1177,0
2203380,320219,1167,0.11
2203381,320220,1103,3.9
2203382,320221,1253,7
2203388,320222,1010,0
2203385,320222,1011,0
2203384,320222,1075,0
2203387,320222,1014,0
2203383,320222,1012,0
2203386,320222,1013,4.79
2203389,320223,1170,0.407
2203390,320224,1165,0.055
2203391,320225,1178,0.59
2203392,320226,1166,0.133
2203393,320227,1175,0.064
2203394,320228,1105,88
2203395,320229,1100,42.9
2203426,320232,1406,0.002
2203413,320232,1311,0.007
2203403,320232,1299,0.019
2203414,320232,1316,0.052
2203405,320232,1265,0.508
2203442,320232,1259,0.043
2203440,320232,1301,0
2203424,320232,1405,0
2203412,320232,1304,0.041
2203401,320232,2009,0.014
2203448,320232,1292,0.4
2203446,320232,1261,0.02
2203423,320232,1313,0
2203437,320232,1280,0.001
2203420,320232,1267,0.002
2203416,320232,1321,0
2203398,320232,1263,0.058
2203433,320232,1305,0
2203451,320232,1257,0.06
2203441,320232,1312,0
2203450,320232,1258,1.11
2203421,320232,2012,0.003
2203410,320232,1266,0.188
2203447,320232,2005,0
2203425,320232,1414,0
2203417,320232,1404,0.005
2203415,320232,1306,0.01
2203443,320232,2003,0
2203418,320232,2019,0
2203427,320232,1271,0.003
2203404,320232,1333,0
2203430,320232,1273,0.001
2203409,320232,1323,0.002
2203422,320232,2013,0
2203438,320232,1272,0
2203428,320232,1278,0
2203436,320232,1411,0.001
2203429,320232,2006,0
2203435,320232,2021,0
2203408,320232,1300,0.01
2203431,320232,2015,0
2203400,320232,1264,0.18
2203439,320232,2007,0
2203444,320232,1260,0.033
2203449,320232,1293,0.06
2203445,320232,2004,0
2203402,320232,1281,0.003
2203407,320232,1303,0.005
2203432,320232,2014,0
2203406,320232,1314,0.02
2203419,320232,1276,0
2203434,320232,1334,0
2203411,320232,1315,0.364
2203396,320232,1262,0.05
2203399,320232,2008,0.001
2203397,320232,1335,0
2203467,320233,1211,0.16
2203460,320233,1212,0.18
2203462,320233,1214,0.31
2203456,320233,1224,0.84
2203470,320233,1219,0.22
2203465,320233,1226,0.34
2203454,320233,1223,0.3
2203455,320233,1232,0.04
2203466,320233,1227,0.2
2203463,320233,1215,0.1
2203464,320233,1217,0.17
2203458,320233,1221,0.1
2203468,320233,1210,0.04
2203452,320233,1222,0.12
2203461,320233,1213,0.35
2203459,320233,1228,0
2203457,320233,1225,0.07
2203469,320233,1218,0.17
2203453,320233,1220,0.13
2203471,320234,1007,0.68
2203474,320234,1002,0.53
2203472,320234,1004,1.87
2203473,320234,1051,89.1
2203476,320235,1111,0
2203475,320235,1113,0
2203477,320235,1112,1.1
2203478,320236,1103,0
2203489,320237,2029,0
2203481,320237,1120,0
2203484,320237,1160,0
2203485,320237,1121,0
2203479,320237,1108,0
2203486,320237,1107,3
2203487,320237,1122,0
2203490,320237,1119,0
2203483,320237,1161,0
2203488,320237,2028,2
2203482,320237,1159,1
2203480,320237,2032,0
2203496,320238,1131,0
2203495,320238,1127,0
2203498,320238,1130,0
2203492,320238,1128,0
2203494,320238,1129,0
2203491,320238,1109,0.03
2203497,320238,1126,0
2203493,320238,1125,0
2203503,320239,1195,1
2203502,320239,1196,1.5
2203500,320239,1194,3.7
2203505,320239,1180,17.4
2203501,320239,1197,10.2
2203504,320239,1199,1.1
2203499,320239,1198,0.8
2203506,320240,1087,130
2203514,320240,1095,0.43
2203513,320240,1093,37
2203509,320240,1090,12.5
2203510,320240,1101,0
2203507,320240,1098,0
2203508,320240,1089,0
2203511,320240,1091,106
2203512,320240,1092,153
2203515,320241,1177,0
2203516,320242,1167,0.09
2203517,320243,1103,0
2203518,320244,1253,8
2203520,320245,1075,0
2203522,320245,1013,4.56
2203523,320245,1014,0
2203524,320245,1010,0
2203519,320245,1012,0
2203521,320245,1011,0
2203525,320246,1170,0.376
2203526,320247,1165,0.062
2203527,320248,1178,0.49
2203528,320249,1166,0.127
2203529,320250,1175,0.06
2203530,320251,1105,77
2203531,320252,1100,60.2
2203554,320255,2019,0
2203562,320255,1406,0.002
2203584,320255,1292,0.42
2203560,320255,1405,0
2203553,320255,1404,0.008
2203587,320255,1257,0.08
2203583,320255,2005,0
2203576,320255,1301,0.001
2203546,320255,1266,0.195
2203541,320255,1265,0.481
2203579,320255,2003,0
2203568,320255,2014,0
2203559,320255,1313,0
2203564,320255,1278,0.001
2203552,320255,1321,0
2203545,320255,1323,0.003
2203574,320255,1272,0
2203537,320255,2009,0.012
2203561,320255,1414,0
2203567,320255,2015,0
2203572,320255,1411,0
2203547,320255,1315,0.379
2203548,320255,1304,0.06
2203556,320255,1267,0.002
2203539,320255,1299,0.018
2203578,320255,1259,0.044
2203580,320255,1260,0.032
2203585,320255,1293,0.06
2203577,320255,1312,0
2203573,320255,1280,0.001
2203586,320255,1258,1.07
2203535,320255,2008,0
2203582,320255,1261,0.02
2203575,320255,2007,0
2203566,320255,1273,0.001
2203544,320255,1300,0.009
2203557,320255,2012,0.002
2203549,320255,1311,0.007
2203540,320255,1333,0
2203532,320255,1262,0.043
2203533,320255,1335,0
2203570,320255,1334,0
2203555,320255,1276,0
2203536,320255,1264,0.172
2203563,320255,1271,0.002
2203538,320255,1281,0.002
2203542,320255,1314,0.022
2203565,320255,2006,0
2203569,320255,1305,0
2203543,320255,1303,0.005
2203550,320255,1316,0.049
2203558,320255,2013,0
2203551,320255,1306,0.009
2203534,320255,1263,0.053
2203571,320255,2021,0
2203581,320255,2004,0
2203592,320256,1224,0.74
2203602,320256,1227,0.19
2203600,320256,1217,0.15
2203594,320256,1221,0.1
2203604,320256,1210,0.04
2203588,320256,1222,0.11
2203590,320256,1223,0.28
2203605,320256,1218,0.16
2203598,320256,1214,0.26
2203601,320256,1226,0.33
2203591,320256,1232,0.03
2203595,320256,1228,0
2203597,320256,1213,0.31
2203599,320256,1215,0.08
2203606,320256,1219,0.2
2203593,320256,1225,0.06
2203603,320256,1211,0.16
2203596,320256,1212,0.16
2203589,320256,1220,0.11
2203607,320257,1007,0.82
2203609,320257,1051,89.5
2203608,320257,1004,1.81
2203610,320257,1002,0.49
2203611,320258,1113,0
2203613,320258,1112,1.2
2203612,320258,1111,0
2203614,320259,1103,0
2203616,320260,2032,0
2203617,320260,1120,0
2203625,320260,2029,0
2203621,320260,1121,1
2203618,320260,1159,1
2203622,320260,1107,3
2203615,320260,1108,0
2203624,320260,2028,2
2203626,320260,1119,0
2203619,320260,1161,0
2203620,320260,1160,0
2203623,320260,1122,0
2203631,320261,1127,0
2203629,320261,1125,0
2203628,320261,1128,0
2203630,320261,1129,0
2203627,320261,1109,0.03
2203632,320261,1131,0
2203634,320261,1130,0
2203633,320261,1126,0
2203638,320262,1196,2
2203635,320262,1198,0.5
2203636,320262,1194,2.5
2203637,320262,1197,11
2203639,320262,1195,0.9
2203640,320262,1199,1
2203641,320262,1180,17.5
2203649,320263,1093,38
2203645,320263,1090,10.3
2203646,320263,1101,0
2203648,320263,1092,156
2203643,320263,1098,0
2203650,320263,1095,0.36
2203647,320263,1091,91
2203642,320263,1087,111
2203644,320263,1089,0
2203651,320264,1177,0
2203652,320265,1167,0.12
2203653,320266,1103,0
2203654,320267,1253,7
2203659,320268,1014,0
2203656,320268,1075,0
2203660,320268,1010,0
2203657,320268,1011,0
2203655,320268,1012,0
2203658,320268,1013,4.72
2203661,320269,1165,0.062
2203662,320270,1178,0.45
2203663,320271,1166,0.125
2203664,320272,1175,0.06
2203665,320273,1105,89
2203666,320274,1100,24.2
2203714,320277,2003,0
2203720,320277,1293,0.06
2203692,320277,2012,0.002
2203706,320277,2021,0
2203717,320277,1261,0.019
2203698,320277,1271,0.002
2203687,320277,1321,0
2203719,320277,1292,0.4
2203681,320277,1266,0.182
2203690,320277,1276,0
2203701,320277,1273,0.001
2203694,320277,1313,0
2203673,320277,1281,0.002
2203704,320277,1305,0
2203689,320277,2019,0
2203712,320277,1312,0
2203697,320277,1406,0.002
2203696,320277,1414,0
2203702,320277,2015,0
2203715,320277,1260,0.03
2203703,320277,2014,0
2203675,320277,1333,0
2203683,320277,1304,0.058
2203721,320277,1258,1.12
2203667,320277,1262,0.045
2203677,320277,1314,0.03
2203668,320277,1335,0
2203672,320277,2009,0.015
2203669,320277,1263,0.053
2203713,320277,1259,0.038
2203678,320277,1303,0.005
2203693,320277,2013,0
2203679,320277,1300,0.01
2203674,320277,1299,0.021
2203682,320277,1315,0.352
2203711,320277,1301,0
2203716,320277,2004,0
2203680,320277,1323,0.004
2203707,320277,1411,0
2203718,320277,2005,0
2203710,320277,2007,0
2203695,320277,1405,0
2203670,320277,2008,0.001
2203684,320277,1311,0.007
2203708,320277,1280,0
2203676,320277,1265,0.533
2203699,320277,1278,0
2203709,320277,1272,0
2203691,320277,1267,0.002
2203686,320277,1306,0.01
2203722,320277,1257,0.08
2203705,320277,1334,0
2203671,320277,1264,0.181
2203688,320277,1404,0.006
2203700,320277,2006,0
2203685,320277,1316,0.044
2203736,320278,1226,0.36
2203723,320278,1222,0.11
2203739,320278,1210,0.05
2203733,320278,1214,0.32
2203724,320278,1220,0.13
2203727,320278,1224,0.86
2203741,320278,1219,0.22
2203730,320278,1228,0
2203735,320278,1217,0.17
2203731,320278,1212,0.18
2203729,320278,1221,0.1
2203728,320278,1225,0.07
2203732,320278,1213,0.36
2203734,320278,1215,0.09
2203737,320278,1227,0.2
2203740,320278,1218,0.17
2203725,320278,1223,0.3
2203738,320278,1211,0.17
2203726,320278,1232,0.04
2203742,320279,1007,0.77
2203745,320279,1002,0.49
2203744,320279,1051,89
2203743,320279,1004,1.93
2203747,320280,1111,0
2203748,320280,1112,1.1
2203746,320280,1113,0
2203749,320281,1103,3.6
2203761,320282,1119,0
2203757,320282,1107,2
2203758,320282,1122,0
2203754,320282,1161,0
2203756,320282,1121,1
2203760,320282,2029,0
2203750,320282,1108,0
2203755,320282,1160,0
2203751,320282,2032,0
2203752,320282,1120,0
2203759,320282,2028,1
2203753,320282,1159,0
2203764,320283,1125,0
2203763,320283,1128,0
